2023-05-23 00:51:19,814 INFO  Logger.cs: 70 - 
2023-05-23 01:50:00,271 INFO  SwAddin.cs: 344 - Showing property manager
2023-05-23 01:50:15,034 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-05-23 01:50:40,392 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-05-23 01:50:49,616 INFO  ExportPropertyManager.cs: 416 - Configuration canceled
2023-05-23 01:50:49,715 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-05-23 01:51:38,350 INFO  SwAddin.cs: 294 - Assembly export called for file Montagem10modulosplacatorta
2023-05-23 01:51:42,723 INFO  SwAddin.cs: 313 - Saving assembly
2023-05-23 01:51:44,569 INFO  SwAddin.cs: 316 - Opening property manager
2023-05-23 01:51:44,571 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Montagem10modulosplacatorta
2023-05-23 01:51:44,572 INFO  ExportHelperExtension.cs: 1136 - Found 68 in Montagem10modulosplacatorta
2023-05-23 01:51:44,574 INFO  ExportHelperExtension.cs: 1145 - Found 9 features of type [CoordSys] in Montagem10modulosplacatorta
2023-05-23 01:51:44,575 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-05-23 01:51:44,576 INFO  ExportHelperExtension.cs: 1160 - 10 components to check
2023-05-23 01:51:44,577 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from MontagemModNovo-4
2023-05-23 01:51:44,578 INFO  ExportHelperExtension.cs: 1136 - Found 35 in MontagemModNovo-4
2023-05-23 01:51:44,580 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in MontagemModNovo-4
2023-05-23 01:51:44,581 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from MontagemModNovo-3
2023-05-23 01:51:44,582 INFO  ExportHelperExtension.cs: 1136 - Found 35 in MontagemModNovo-3
2023-05-23 01:51:44,583 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in MontagemModNovo-3
2023-05-23 01:51:44,584 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from MontagemModNovo-1
2023-05-23 01:51:44,585 INFO  ExportHelperExtension.cs: 1136 - Found 35 in MontagemModNovo-1
2023-05-23 01:51:44,586 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in MontagemModNovo-1
2023-05-23 01:51:44,587 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from MontagemModNovo-2
2023-05-23 01:51:44,588 INFO  ExportHelperExtension.cs: 1136 - Found 35 in MontagemModNovo-2
2023-05-23 01:51:44,590 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in MontagemModNovo-2
2023-05-23 01:51:44,591 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from MontagemModNovo-10
2023-05-23 01:51:44,592 INFO  ExportHelperExtension.cs: 1136 - Found 35 in MontagemModNovo-10
2023-05-23 01:51:44,594 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in MontagemModNovo-10
2023-05-23 01:51:44,594 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from MontagemModNovo-6
2023-05-23 01:51:44,596 INFO  ExportHelperExtension.cs: 1136 - Found 35 in MontagemModNovo-6
2023-05-23 01:51:44,597 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in MontagemModNovo-6
2023-05-23 01:51:44,598 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from MontagemModNovo-9
2023-05-23 01:51:44,599 INFO  ExportHelperExtension.cs: 1136 - Found 35 in MontagemModNovo-9
2023-05-23 01:51:44,600 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in MontagemModNovo-9
2023-05-23 01:51:44,601 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from MontagemModNovo-5
2023-05-23 01:51:44,602 INFO  ExportHelperExtension.cs: 1136 - Found 35 in MontagemModNovo-5
2023-05-23 01:51:44,603 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in MontagemModNovo-5
2023-05-23 01:51:44,604 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from MontagemModNovo-8
2023-05-23 01:51:44,605 INFO  ExportHelperExtension.cs: 1136 - Found 35 in MontagemModNovo-8
2023-05-23 01:51:44,606 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in MontagemModNovo-8
2023-05-23 01:51:44,608 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from MontagemModNovo-7
2023-05-23 01:51:44,610 INFO  ExportHelperExtension.cs: 1136 - Found 35 in MontagemModNovo-7
2023-05-23 01:51:44,613 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in MontagemModNovo-7
2023-05-23 01:51:44,614 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Montagem10modulosplacatorta
2023-05-23 01:51:44,616 INFO  ExportHelperExtension.cs: 1136 - Found 68 in Montagem10modulosplacatorta
2023-05-23 01:51:44,618 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Montagem10modulosplacatorta
2023-05-23 01:51:44,620 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-05-23 01:51:44,621 INFO  ExportHelperExtension.cs: 1160 - 10 components to check
2023-05-23 01:51:44,622 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from MontagemModNovo-4
2023-05-23 01:51:44,624 INFO  ExportHelperExtension.cs: 1136 - Found 35 in MontagemModNovo-4
2023-05-23 01:51:44,625 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in MontagemModNovo-4
2023-05-23 01:51:44,626 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from MontagemModNovo-3
2023-05-23 01:51:44,627 INFO  ExportHelperExtension.cs: 1136 - Found 35 in MontagemModNovo-3
2023-05-23 01:51:44,630 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in MontagemModNovo-3
2023-05-23 01:51:44,631 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from MontagemModNovo-1
2023-05-23 01:51:44,632 INFO  ExportHelperExtension.cs: 1136 - Found 35 in MontagemModNovo-1
2023-05-23 01:51:44,634 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in MontagemModNovo-1
2023-05-23 01:51:44,634 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from MontagemModNovo-2
2023-05-23 01:51:44,636 INFO  ExportHelperExtension.cs: 1136 - Found 35 in MontagemModNovo-2
2023-05-23 01:51:44,637 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in MontagemModNovo-2
2023-05-23 01:51:44,638 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from MontagemModNovo-10
2023-05-23 01:51:44,640 INFO  ExportHelperExtension.cs: 1136 - Found 35 in MontagemModNovo-10
2023-05-23 01:51:44,641 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in MontagemModNovo-10
2023-05-23 01:51:44,642 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from MontagemModNovo-6
2023-05-23 01:51:44,642 INFO  ExportHelperExtension.cs: 1136 - Found 35 in MontagemModNovo-6
2023-05-23 01:51:44,644 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in MontagemModNovo-6
2023-05-23 01:51:44,644 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from MontagemModNovo-9
2023-05-23 01:51:44,645 INFO  ExportHelperExtension.cs: 1136 - Found 35 in MontagemModNovo-9
2023-05-23 01:51:44,646 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in MontagemModNovo-9
2023-05-23 01:51:44,647 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from MontagemModNovo-5
2023-05-23 01:51:44,648 INFO  ExportHelperExtension.cs: 1136 - Found 35 in MontagemModNovo-5
2023-05-23 01:51:44,650 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in MontagemModNovo-5
2023-05-23 01:51:44,651 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from MontagemModNovo-8
2023-05-23 01:51:44,652 INFO  ExportHelperExtension.cs: 1136 - Found 35 in MontagemModNovo-8
2023-05-23 01:51:44,653 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in MontagemModNovo-8
2023-05-23 01:51:44,654 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from MontagemModNovo-7
2023-05-23 01:51:44,655 INFO  ExportHelperExtension.cs: 1136 - Found 35 in MontagemModNovo-7
2023-05-23 01:51:44,656 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in MontagemModNovo-7
2023-05-23 01:51:44,825 INFO  SwAddin.cs: 339 - Loading config tree
2023-05-23 01:51:44,827 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2023-05-23 01:51:44,830 INFO  SwAddin.cs: 344 - Showing property manager
2023-05-23 01:51:52,349 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-05-23 01:52:11,271 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-05-23 01:52:13,854 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-05-23 01:52:17,445 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-05-23 01:52:36,698 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-05-23 01:52:38,863 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-05-23 01:52:41,537 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-05-23 01:53:10,704 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-05-23 01:53:12,997 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-05-23 01:53:17,036 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-05-23 02:00:11,588 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-05-23 02:00:15,873 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-05-23 02:00:18,488 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-05-23 02:00:35,489 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-05-23 02:00:37,963 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-05-23 02:00:39,497 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-05-23 02:01:06,747 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-05-23 02:01:08,760 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-05-23 02:01:11,216 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-05-23 02:01:13,060 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-05-23 02:01:34,531 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-05-23 02:01:38,109 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-05-23 02:01:40,607 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-05-23 02:02:03,991 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-05-23 02:02:06,229 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-05-23 02:02:09,221 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-05-23 02:02:34,072 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-05-23 02:02:36,451 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-05-23 02:02:40,335 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2023-05-23 02:02:42,037 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-05-23 02:03:08,012 INFO  ExportHelperExtension.cs: 347 - Creating joint modulo2
2023-05-23 02:03:08,047 INFO  ExportHelperExtension.cs: 1397 - Fixing components for base_link
2023-05-23 02:03:08,049 INFO  ExportHelperExtension.cs: 1402 - Fixing 26
2023-05-23 02:03:08,060 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2023-05-23 02:03:08,063 INFO  ExportHelperExtension.cs: 1402 - Fixing 63
2023-05-23 02:03:08,064 INFO  ExportHelperExtension.cs: 1402 - Fixing 154
2023-05-23 02:03:08,477 INFO  : 0 - R1: 0, System.__ComObject, 0, System.Double[]
2023-05-23 02:03:08,569 INFO  : 0 - R2: 0, System.__ComObject, 0, System.Double[]
2023-05-23 02:03:08,571 INFO  ExportHelperExtension.cs: 849 - L1: 0
2023-05-23 02:03:08,572 INFO  ExportHelperExtension.cs: 857 - L2: 0
2023-05-23 02:03:08,785 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 26
2023-05-23 02:03:08,788 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 24
2023-05-23 02:03:08,790 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 63
2023-05-23 02:03:08,792 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 154
2023-05-23 02:03:09,292 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child modulo2 failed
2023-05-23 02:03:09,848 INFO  ExportHelperExtension.cs: 347 - Creating joint modulo3
2023-05-23 02:03:09,849 INFO  ExportHelperExtension.cs: 1397 - Fixing components for modulo2
2023-05-23 02:03:09,849 INFO  ExportHelperExtension.cs: 1402 - Fixing 26
2023-05-23 02:03:09,850 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2023-05-23 02:03:09,850 INFO  ExportHelperExtension.cs: 1402 - Fixing 63
2023-05-23 02:03:09,850 INFO  ExportHelperExtension.cs: 1402 - Fixing 154
2023-05-23 02:03:09,851 INFO  ExportHelperExtension.cs: 1402 - Fixing 26
2023-05-23 02:03:09,851 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2023-05-23 02:03:09,852 INFO  ExportHelperExtension.cs: 1402 - Fixing 63
2023-05-23 02:03:09,852 INFO  ExportHelperExtension.cs: 1402 - Fixing 154
2023-05-23 02:03:10,070 INFO  ExportHelperExtension.cs: 828 - R1: 0, System.__ComObject, 0, System.Double[]
2023-05-23 02:03:10,070 INFO  ExportHelperExtension.cs: 837 - R2: 0, System.__ComObject, 0, System.Double[]
2023-05-23 02:03:10,071 INFO  ExportHelperExtension.cs: 849 - L1: 0
2023-05-23 02:03:10,071 INFO  ExportHelperExtension.cs: 857 - L2: 0
2023-05-23 02:03:10,072 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 26
2023-05-23 02:03:10,072 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 24
2023-05-23 02:03:10,073 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 63
2023-05-23 02:03:10,073 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 154
2023-05-23 02:03:10,073 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 26
2023-05-23 02:03:10,074 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 24
2023-05-23 02:03:10,074 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 63
